,Days_Shifted,Correlation_Coefficient
218,-382,0.27698288237930646
217,-383,0.2779133291857518
216,-384,0.2787526533825752
215,-385,0.2795022256437246
214,-386,0.2803005333354072
213,-387,0.2811155633948442
212,-388,0.2820661936206588
211,-389,0.2831278465160036
210,-390,0.28431404778921315
209,-391,0.28556133323087596
208,-392,0.2868528726622506
207,-393,0.2881685323712175
206,-394,0.2894273767798522
205,-395,0.2906308211277112
204,-396,0.29189586676540746
203,-397,0.29314662831791105
202,-398,0.29436158718762523
201,-399,0.29554890113691906
200,-400,0.2966360126646743
199,-401,0.2977522040339571
198,-402,0.2988979553514545
197,-403,0.2999798274937218
196,-404,0.3011619058493294
195,-405,0.30226077302857374
194,-406,0.30341002991194915
193,-407,0.3043861691636597
192,-408,0.3053080655618851
191,-409,0.30638945637214593
190,-410,0.30748491659026067
189,-411,0.30862711819499183
188,-412,0.30974388098488853
187,-413,0.31080809109801594
186,-414,0.311707667428519
185,-415,0.3125531682383019
184,-416,0.3133120490453162
183,-417,0.31416120455416163
182,-418,0.31504943981239036
181,-419,0.31584191222718117
180,-420,0.3166695657768373
179,-421,0.3173640227410792
178,-422,0.3180727152113209
177,-423,0.31865557545681555
176,-424,0.3191105684938889
175,-425,0.3196267930097921
174,-426,0.3201344632238884
173,-427,0.3206836566394304
172,-428,0.3212657994701784
171,-429,0.32184504070937964
170,-430,0.32244279894698086
169,-431,0.3230865518888309
168,-432,0.3237070221523641
167,-433,0.32419875278581356
166,-434,0.3246970969375792
165,-435,0.32519614182001083
164,-436,0.32557914414515887
163,-437,0.3260377452374399
162,-438,0.32653384542722724
161,-439,0.3270242883775711
160,-440,0.32754541321693564
159,-441,0.32809810814022367
158,-442,0.32861661799634506
157,-443,0.3289449864982527
156,-444,0.3292333609909995
155,-445,0.3295309763486629
154,-446,0.32990064961860366
153,-447,0.3302970832188696
152,-448,0.3307890390229407
151,-449,0.3313273256368246
150,-450,0.3318409783216985
149,-451,0.3323911074568483
148,-452,0.3329464155881933
147,-453,0.333476404784628
146,-454,0.333903243446523
145,-455,0.33421131550932276
144,-456,0.33452572200577657
143,-457,0.3349546209380392
142,-458,0.3354010405809346
141,-459,0.3358910187551804
140,-460,0.33628925282645694
139,-461,0.3366969569008278
138,-462,0.3371112460769199
137,-463,0.33763314462710403
136,-464,0.3381045836070859
135,-465,0.3385660111012521
134,-466,0.3391847017222806
133,-467,0.33979785430391624
132,-468,0.3404480368280906
131,-469,0.3411393162289863
130,-470,0.34178490670752143
129,-471,0.34244320260279565
128,-472,0.3431843880192579
127,-473,0.34387535476799963
126,-474,0.3445216115599814
125,-475,0.34513543511271455
124,-476,0.34573759618505884
123,-477,0.346403179235815
122,-478,0.34714931457458775
121,-479,0.34796318341469
120,-480,0.3487138769604695
119,-481,0.3495335299403799
118,-482,0.3503316192119547
117,-483,0.35106463777545355
116,-484,0.35172171976656685
115,-485,0.35239905984117637
114,-486,0.3531031497411685
113,-487,0.35374007638795996
112,-488,0.3543408299603223
111,-489,0.35503465929474953
110,-490,0.3557656575442822
109,-491,0.35632303065380655
108,-492,0.3569163147680366
107,-493,0.3574464732823152
106,-494,0.35798745483371514
105,-495,0.35845026305262145
104,-496,0.3589360532567202
103,-497,0.35943202236488814
102,-498,0.3599086785700169
101,-499,0.36045116037352604
100,-500,0.36093113685873457
99,-501,0.3613748498187439
98,-502,0.3618220367580476
0,-600,0.36212061003961143
97,-503,0.36216616616504577
96,-504,0.3623762203720443
95,-505,0.3626666974123222
1,-599,0.3627702195012896
94,-506,0.36311155607661777
2,-598,0.3634720217306605
93,-507,0.36347235323434085
92,-508,0.36377825092327354
91,-509,0.3640566171735573
3,-597,0.3640761007362172
90,-510,0.36444337685559847
4,-596,0.36458394293206353
89,-511,0.3647366515611157
88,-512,0.36491234504437337
76,-524,0.36510594754217496
74,-526,0.3651108164787643
87,-513,0.3651110657123095
77,-523,0.36512289261317166
5,-595,0.3651247865985343
79,-521,0.365130254602258
78,-522,0.36514628156783957
75,-525,0.3651464785150489
73,-527,0.3651501423284694
82,-518,0.36515093299184737
81,-519,0.3651594332384179
83,-517,0.3651626133107997
80,-520,0.36518312508159334
84,-516,0.36523525599234946
86,-514,0.3652402707602985
72,-528,0.3652573269912265
85,-515,0.3652606865454051
71,-529,0.36545612343008305
70,-530,0.36562794505181245
69,-531,0.36571612286724914
68,-532,0.36577715428851776
6,-594,0.3657833981759821
67,-533,0.3658879280538456
66,-534,0.36604650344565104
65,-535,0.36620916165203216
7,-593,0.36633598488140756
64,-536,0.36652806783962927
63,-537,0.36684281867499063
8,-592,0.3670019517128114
62,-538,0.36709337433972905
61,-539,0.3673174157054941
60,-540,0.3675693517793205
9,-591,0.3677168519267088
59,-541,0.36780120528229054
58,-542,0.36799100975751386
57,-543,0.3681569293347713
56,-544,0.3683751044166271
10,-590,0.3684168778329787
55,-545,0.3686432921010494
54,-546,0.3688998376958269
53,-547,0.36910046661878915
11,-589,0.36914959333066494
52,-548,0.36929404266706845
51,-549,0.36955607011699226
12,-588,0.36978319714956853
50,-550,0.36988357711211217
49,-551,0.37023908580207543
13,-587,0.37038604056744534
48,-552,0.370549315717
14,-586,0.37089968681050806
47,-553,0.37093693977885495
46,-554,0.37129605603085025
15,-585,0.3714564196061859
45,-555,0.371730475376688
16,-584,0.37196493377953926
44,-556,0.3722113673898122
17,-583,0.3724370327679582
43,-557,0.37272683706644644
18,-582,0.3729895200076195
42,-558,0.3730666343340022
41,-559,0.3732730693722679
19,-581,0.373479843622713
40,-560,0.3735218993468597
39,-561,0.3737969373814874
20,-580,0.37396351939033967
38,-562,0.37397701232950686
37,-563,0.3741450594174533
36,-564,0.37424224796368677
21,-579,0.3743003407804874
35,-565,0.3743760620057951
22,-578,0.3745676136595174
34,-566,0.3745760874639757
33,-567,0.37471352148156567
23,-577,0.37472966692269516
32,-568,0.374850903437776
24,-576,0.374913907820938
31,-569,0.3749912112969381
25,-575,0.37505846474489113
30,-570,0.3750816557182098
29,-571,0.37512383772263946
26,-574,0.375137275647197
28,-572,0.3751474102265906
27,-573,0.37519173114207993
